review_id,destination_id,hotel_id,rating,sentiment,review,review_date
1467,104,310,4.1,Positive,Beautiful place.,2024-08-05
1468,61,140,3.1,Neutral,Decent place.,2024-08-11
1469,83,468,5.0,Positive,Excellent service!,2023-08-21
1470,108,118,5.0,Positive,Loved the stay.,2023-07-30
1471,81,218,4.4,Positive,Loved the stay.,2023-11-15
1472,4,401,4.3,Positive,Beautiful place.,2024-03-11
1473,78,32,4.9,Positive,Loved the stay.,2024-07-25
1474,108,230,3.2,Neutral,Average experience.,2024-05-05
1475,128,38,3.7,Neutral,It was okay.,2024-06-04
1476,198,412,4.0,Positive,Great experience!,2023-10-27
1477,147,61,3.4,Neutral,Decent place.,2024-05-05
1478,57,74,4.1,Positive,Beautiful place.,2024-08-19
1479,60,54,4.6,Positive,Loved the stay.,2024-02-26
1480,100,285,3.9,Neutral,Could be better.,2023-12-08
1481,85,168,3.1,Neutral,Decent place.,2024-06-14
1482,50,473,4.1,Positive,Beautiful place.,2024-07-12
1483,124,317,4.0,Positive,Excellent service!,2024-06-30
1484,67,497,4.3,Positive,Excellent service!,2024-06-11
1485,195,47,3.9,Neutral,Average experience.,2024-10-18
1486,19,492,4.0,Positive,Great experience!,2023-08-22
1487,185,316,3.7,Neutral,Decent place.,2023-07-29
1488,176,320,3.2,Neutral,Average experience.,2024-01-28
1489,51,385,5.0,Positive,Highly recommended.,2024-06-03
1490,148,82,3.4,Neutral,It was okay.,2023-03-01
1491,125,295,4.2,Positive,Great experience!,2023-05-16
1492,81,365,3.1,Neutral,Could be better.,2023-12-30
1493,100,453,3.5,Neutral,Average experience.,2024-06-02
1494,20,345,3.3,Neutral,Could be better.,2024-08-17
1495,176,356,3.8,Neutral,Decent place.,2024-02-11
1496,71,191,4.5,Positive,Great experience!,2024-11-08
1497,151,463,4.8,Positive,Highly recommended.,2023-04-08
1498,195,189,3.3,Neutral,It was okay.,2024-10-16
1499,104,310,4.3,Positive,Loved the stay.,2023-10-04
1500,76,232,4.2,Positive,Excellent service!,2023-11-22
1501,3,374,4.6,Positive,Beautiful place.,2023-06-15
1502,28,72,4.4,Positive,Loved the stay.,2023-03-29
1503,17,449,3.2,Neutral,Decent place.,2023-06-23
1504,179,430,3.6,Neutral,Decent place.,2024-06-17
1505,101,99,4.2,Positive,Loved the stay.,2024-02-08
1506,77,52,4.5,Positive,Great experience!,2023-07-24
1507,56,483,2.7,Negative,Not recommended at all.,2025-01-29
1508,13,493,4.0,Positive,Excellent service!,2023-06-20
1509,94,309,3.2,Neutral,Could be better.,2024-01-04
1510,36,23,4.0,Positive,Highly recommended.,2023-06-15
1511,34,370,3.7,Neutral,Could be better.,2023-06-17
1512,114,484,3.2,Neutral,Average experience.,2023-10-02
1513,124,317,4.2,Positive,Great experience!,2024-09-15
1514,35,469,3.9,Neutral,Could be better.,2023-07-28
1515,136,156,3.8,Neutral,Average experience.,2024-01-21
1516,135,161,2.9,Negative,Terrible experience.,2024-06-12
1517,91,84,4.4,Positive,Excellent service!,2024-10-11
1518,186,415,4.0,Positive,Great experience!,2023-10-27
1519,141,408,3.7,Neutral,It was okay.,2024-04-17
1520,106,36,2.8,Negative,Very disappointed.,2023-09-06
1521,143,59,3.3,Neutral,Could be better.,2023-07-10
1522,167,172,4.9,Positive,Excellent service!,2024-10-22
1523,88,224,3.1,Neutral,Average experience.,2024-07-16
1524,111,150,3.8,Neutral,Could be better.,2024-10-13
1525,127,254,4.2,Positive,Excellent service!,2023-09-01
1526,78,32,5.0,Positive,Loved the stay.,2024-07-30
1527,46,329,3.9,Neutral,Could be better.,2023-07-16
1528,158,278,3.0,Neutral,Could be better.,2023-07-15
1529,88,224,2.9,Negative,Bad service.,2024-11-13
1530,46,130,5.0,Positive,Excellent service!,2023-02-13
1531,110,450,3.5,Neutral,Average experience.,2025-01-06
1532,33,391,3.9,Neutral,Could be better.,2024-06-15
1533,35,379,3.5,Neutral,It was okay.,2023-07-30
1534,58,270,4.7,Positive,Beautiful place.,2023-05-04
1535,40,369,4.3,Positive,Beautiful place.,2023-05-24
1536,30,476,4.6,Positive,Excellent service!,2024-04-09
1537,192,366,4.5,Positive,Beautiful place.,2024-09-19
1538,101,99,3.2,Neutral,Average experience.,2024-12-15
1539,71,339,4.9,Positive,Beautiful place.,2024-07-19
1540,140,456,4.0,Positive,Great experience!,2023-04-26
1541,11,272,3.9,Neutral,Decent place.,2024-02-28
1542,12,314,4.6,Positive,Highly recommended.,2023-11-07
1543,157,398,3.5,Neutral,Could be better.,2023-07-10
1544,15,123,4.3,Positive,Great experience!,2024-03-10
1545,99,53,4.5,Positive,Highly recommended.,2024-06-18
1546,81,482,4.5,Positive,Loved the stay.,2024-11-26
1547,86,64,3.4,Neutral,It was okay.,2023-02-26
1548,195,47,3.5,Neutral,It was okay.,2024-10-30
1549,64,435,4.7,Positive,Loved the stay.,2024-06-20
1550,173,69,4.0,Positive,Highly recommended.,2023-10-11
1551,195,306,2.9,Negative,Very disappointed.,2024-08-26
1552,164,387,4.0,Positive,Great experience!,2024-05-16
1553,108,118,5.0,Positive,Beautiful place.,2023-06-09
1554,3,246,4.8,Positive,Beautiful place.,2023-12-31
1555,122,252,4.5,Positive,Loved the stay.,2024-08-02
1556,155,261,3.7,Neutral,Decent place.,2024-12-12
1557,96,376,4.1,Positive,Great experience!,2023-09-05
1558,114,228,3.8,Neutral,It was okay.,2023-07-06
1559,187,16,3.7,Neutral,Could be better.,2023-06-09
1560,170,237,4.7,Positive,Loved the stay.,2023-03-23
1561,112,333,4.7,Positive,Great experience!,2024-12-09
1562,140,180,4.6,Positive,Great experience!,2024-01-23
1563,110,450,4.1,Positive,Great experience!,2024-02-15
1564,100,285,4.3,Positive,Beautiful place.,2024-10-02
1565,71,337,4.2,Positive,Beautiful place.,2024-06-12
1566,117,77,2.6,Negative,Very disappointed.,2023-01-22
1567,96,238,3.9,Neutral,Decent place.,2024-05-31
1568,71,337,3.3,Neutral,It was okay.,2023-10-11
1569,160,426,4.3,Positive,Highly recommended.,2023-09-27
1570,116,143,4.4,Positive,Highly recommended.,2024-06-09
1571,138,122,4.2,Positive,Great experience!,2023-12-30
1572,72,464,3.0,Neutral,Average experience.,2024-07-24
1573,134,488,4.7,Positive,Highly recommended.,2024-06-06
1574,133,108,4.4,Positive,Great experience!,2024-05-07
1575,81,236,3.9,Neutral,Could be better.,2023-11-24
1576,56,483,3.9,Neutral,Average experience.,2023-06-29
1577,134,326,4.4,Positive,Excellent service!,2024-04-19
1578,22,57,4.1,Positive,Loved the stay.,2023-03-27
1579,12,50,4.2,Positive,Loved the stay.,2023-05-27
1580,34,370,3.8,Neutral,Decent place.,2023-10-30
1581,36,113,3.3,Neutral,Average experience.,2023-06-06
1582,130,198,4.2,Positive,Highly recommended.,2023-10-31
1583,46,399,3.2,Neutral,Decent place.,2024-12-16
1584,72,464,3.4,Neutral,Average experience.,2023-06-24
1585,89,190,4.6,Positive,Highly recommended.,2023-10-02
1586,178,109,4.4,Positive,Loved the stay.,2023-11-15
1587,80,441,5.0,Positive,Loved the stay.,2023-07-27
1588,19,492,3.7,Neutral,Average experience.,2024-06-01
1589,130,407,4.6,Positive,Great experience!,2025-01-25
1590,99,60,3.8,Neutral,Decent place.,2024-01-01
1591,91,84,4.1,Positive,Highly recommended.,2025-01-01
1592,68,181,3.6,Neutral,Average experience.,2023-11-18
1593,42,332,4.7,Positive,Loved the stay.,2024-01-15
1594,55,429,4.3,Positive,Excellent service!,2023-08-17
1595,128,231,4.1,Positive,Loved the stay.,2023-05-28
1596,101,177,4.3,Positive,Excellent service!,2023-05-06
1597,116,410,5.0,Positive,Loved the stay.,2024-02-20
1598,28,206,4.0,Positive,Beautiful place.,2023-08-19
1599,108,209,4.3,Positive,Loved the stay.,2024-06-02
1600,77,207,4.0,Positive,Excellent service!,2023-10-30
1601,135,161,3.9,Neutral,It was okay.,2024-09-14
1602,122,252,4.5,Positive,Excellent service!,2024-07-06
1603,154,325,5.0,Positive,Loved the stay.,2023-06-25
1604,179,336,3.7,Neutral,Decent place.,2024-02-13
1605,134,183,3.2,Neutral,Average experience.,2023-03-13
1606,137,321,3.5,Neutral,Average experience.,2023-07-18
1607,133,108,4.9,Positive,Great experience!,2024-04-19
1608,144,268,3.2,Neutral,Could be better.,2024-12-26
1609,162,95,3.8,Neutral,Decent place.,2024-12-25
1610,33,391,4.5,Positive,Loved the stay.,2024-09-10
1611,182,169,3.3,Neutral,Decent place.,2024-01-22
1612,122,252,3.6,Neutral,It was okay.,2024-06-03
1613,138,87,3.7,Neutral,Average experience.,2024-06-30
1614,96,290,3.2,Neutral,Average experience.,2023-06-27
1615,132,145,3.0,Neutral,It was okay.,2024-12-24
1616,188,101,5.0,Positive,Excellent service!,2024-03-21
1617,116,143,4.8,Positive,Highly recommended.,2024-08-14
1618,20,345,4.0,Positive,Highly recommended.,2023-07-20
1619,130,301,4.8,Positive,Highly recommended.,2024-10-19
1620,117,77,3.9,Neutral,It was okay.,2023-05-17
1621,191,444,3.3,Neutral,Decent place.,2024-04-20
1622,15,315,4.3,Positive,Highly recommended.,2024-06-22
1623,62,21,4.2,Positive,Beautiful place.,2023-05-13
1624,133,125,4.1,Positive,Great experience!,2024-11-12
1625,133,244,4.8,Positive,Beautiful place.,2024-07-24
1626,154,259,4.4,Positive,Beautiful place.,2023-12-11
1627,22,57,3.9,Neutral,It was okay.,2024-12-11
1628,27,93,4.1,Positive,Great experience!,2023-05-14
1629,17,449,4.4,Positive,Great experience!,2023-02-09
1630,33,391,4.2,Positive,Beautiful place.,2023-11-07
1631,128,38,4.0,Positive,Beautiful place.,2024-05-24
1632,162,358,3.9,Neutral,Average experience.,2023-12-15
1633,100,453,4.3,Positive,Highly recommended.,2024-01-03
1634,188,101,5.0,Positive,Great experience!,2024-12-03
1635,95,110,5.0,Positive,Highly recommended.,2025-01-17
1636,180,188,4.2,Positive,Excellent service!,2024-10-16
1637,130,340,5.0,Positive,Highly recommended.,2023-05-17
1638,16,162,4.7,Positive,Excellent service!,2023-12-19
1639,193,355,4.2,Positive,Great experience!,2023-06-04
1640,174,26,4.1,Positive,Excellent service!,2024-03-31
1641,170,205,4.5,Positive,Loved the stay.,2024-01-18
1642,34,370,3.2,Neutral,Average experience.,2023-08-17
1643,176,424,4.2,Positive,Beautiful place.,2023-08-13
1644,107,76,3.8,Neutral,Could be better.,2024-03-09
1645,34,105,4.1,Positive,Loved the stay.,2023-09-10
1646,193,355,3.9,Neutral,Average experience.,2024-05-27
1647,137,321,3.1,Neutral,It was okay.,2025-01-10
1648,197,499,3.4,Neutral,Could be better.,2024-12-19
1649,108,230,3.1,Neutral,It was okay.,2023-10-30
1650,90,491,3.8,Neutral,Could be better.,2023-12-31
1651,137,495,2.6,Negative,Terrible experience.,2024-10-01
1652,25,404,3.0,Neutral,Could be better.,2024-08-07
1653,76,232,4.5,Positive,Loved the stay.,2024-04-04
1654,151,199,4.4,Positive,Loved the stay.,2024-05-04
1655,186,210,4.5,Positive,Great experience!,2024-04-08
1656,117,8,4.3,Positive,Loved the stay.,2024-01-02
1657,130,340,4.9,Positive,Loved the stay.,2023-03-14
1658,89,361,4.4,Positive,Beautiful place.,2023-04-07
1659,149,389,4.7,Positive,Loved the stay.,2024-09-28
1660,22,57,3.5,Neutral,Average experience.,2024-05-25
1661,165,286,5.0,Positive,Great experience!,2023-11-06
1662,71,339,4.7,Positive,Excellent service!,2024-01-30
1663,139,440,3.6,Neutral,Average experience.,2024-05-23
1664,38,357,3.7,Neutral,Could be better.,2023-05-01
1665,170,245,3.6,Neutral,Could be better.,2024-01-19
1666,65,106,3.8,Neutral,Decent place.,2023-03-18
1667,101,177,3.1,Neutral,Decent place.,2023-12-04
1668,183,154,3.6,Neutral,Average experience.,2024-05-25
1669,134,488,4.8,Positive,Great experience!,2023-05-15
1670,5,51,4.9,Positive,Loved the stay.,2024-01-16
1671,33,166,4.9,Positive,Great experience!,2023-06-07
1672,47,167,4.8,Positive,Beautiful place.,2023-07-18
1673,127,160,2.7,Negative,Not recommended at all.,2024-01-11
1674,196,445,4.1,Positive,Great experience!,2023-12-02
1675,141,174,3.9,Neutral,Decent place.,2024-01-18
1676,115,249,4.5,Positive,Excellent service!,2024-02-17
1677,92,267,4.3,Positive,Loved the stay.,2023-01-21
1678,69,97,4.3,Positive,Highly recommended.,2024-03-23
1679,96,238,4.4,Positive,Highly recommended.,2023-08-28
1680,101,177,3.5,Neutral,Could be better.,2023-06-06
1681,28,466,4.7,Positive,Highly recommended.,2024-10-18
1682,71,98,4.4,Positive,Highly recommended.,2024-05-14
1683,104,276,3.3,Neutral,It was okay.,2023-07-12
1684,134,479,3.7,Neutral,Average experience.,2024-03-08
1685,139,440,4.0,Positive,Highly recommended.,2023-07-06
1686,189,2,3.3,Neutral,Average experience.,2023-02-19
1687,26,331,4.0,Positive,Great experience!,2023-07-20
1688,19,215,3.7,Neutral,Could be better.,2023-05-22
1689,35,469,3.2,Neutral,It was okay.,2023-07-21
1690,188,485,4.4,Positive,Highly recommended.,2023-02-13
1691,16,147,3.6,Neutral,Could be better.,2024-11-15
1692,98,384,4.4,Positive,Highly recommended.,2024-11-29
1693,28,206,3.9,Neutral,Average experience.,2023-10-17
1694,188,126,3.5,Neutral,Average experience.,2024-03-24
1695,123,220,3.2,Neutral,Could be better.,2024-06-10
1696,199,194,3.5,Neutral,Average experience.,2023-12-26
1697,24,250,3.6,Neutral,It was okay.,2023-08-04
1698,101,438,4.4,Positive,Great experience!,2024-12-21
1699,130,198,4.4,Positive,Excellent service!,2024-11-14
1700,88,428,3.5,Neutral,Average experience.,2024-07-23
1701,162,262,3.7,Neutral,Decent place.,2024-01-20
1702,91,436,4.8,Positive,Loved the stay.,2024-03-10
1703,118,46,3.8,Neutral,Decent place.,2024-07-04
1704,3,202,3.9,Neutral,Average experience.,2023-06-03
1705,38,465,3.7,Neutral,Average experience.,2023-01-27
1706,69,354,3.5,Neutral,Decent place.,2024-02-29
1707,133,344,2.6,Negative,Very disappointed.,2023-03-13
1708,127,160,3.5,Neutral,It was okay.,2024-01-08
1709,74,471,3.5,Neutral,Could be better.,2024-02-25
1710,98,353,4.3,Positive,Loved the stay.,2024-01-14
1711,152,81,5.0,Positive,Highly recommended.,2024-01-01
1712,60,54,4.7,Positive,Loved the stay.,2024-08-18
1713,116,143,4.8,Positive,Highly recommended.,2023-06-04
1714,104,3,4.2,Positive,Highly recommended.,2023-09-29
1715,94,309,3.5,Neutral,Decent place.,2023-12-10
1716,190,39,3.8,Neutral,Average experience.,2023-06-15
1717,101,67,4.0,Positive,Highly recommended.,2024-03-09
1718,140,456,4.0,Positive,Beautiful place.,2023-03-19
1719,149,37,3.0,Neutral,Could be better.,2024-10-26
1720,3,246,5.0,Positive,Great experience!,2023-02-05
1721,104,208,4.1,Positive,Great experience!,2024-07-01
1722,82,78,3.1,Neutral,It was okay.,2023-10-12
1723,98,353,3.0,Neutral,It was okay.,2024-03-29
1724,62,21,4.2,Positive,Beautiful place.,2024-06-02
1725,24,138,4.2,Positive,Great experience!,2024-03-02
1726,101,18,3.8,Neutral,Decent place.,2024-10-23
1727,35,469,3.3,Neutral,Decent place.,2024-10-27
1728,34,105,4.6,Positive,Beautiful place.,2023-09-10
1729,188,126,4.0,Positive,Beautiful place.,2024-04-01
1730,89,425,4.4,Positive,Beautiful place.,2024-07-19
1731,157,470,3.7,Neutral,It was okay.,2023-08-17
1732,89,136,3.7,Neutral,Decent place.,2023-02-22
1733,102,288,3.7,Neutral,Decent place.,2023-03-31
1734,68,235,5.0,Positive,Highly recommended.,2024-08-17
1735,49,176,3.5,Neutral,It was okay.,2024-09-05
1736,24,138,4.6,Positive,Excellent service!,2023-03-26
1737,185,316,3.6,Neutral,Could be better.,2023-06-02
1738,114,484,3.1,Neutral,Average experience.,2023-08-03
1739,124,242,2.7,Negative,Very disappointed.,2023-09-09
1740,12,50,4.1,Positive,Highly recommended.,2023-09-13
1741,97,459,3.6,Neutral,Decent place.,2024-05-29
1742,135,351,3.5,Neutral,Average experience.,2024-07-05
1743,15,383,4.1,Positive,Beautiful place.,2024-07-14
1744,27,93,4.6,Positive,Beautiful place.,2023-05-17
1745,179,144,4.1,Positive,Loved the stay.,2023-12-03
1746,180,188,2.8,Negative,Bad service.,2023-09-21
1747,186,415,5.0,Positive,Loved the stay.,2024-05-28
1748,35,411,3.0,Neutral,It was okay.,2024-07-28
1749,137,495,3.4,Neutral,It was okay.,2024-07-25
1750,100,453,3.5,Neutral,Could be better.,2024-12-06
1751,51,423,3.2,Neutral,Decent place.,2024-02-23
1752,101,67,3.4,Neutral,Could be better.,2024-06-05
1753,147,467,3.8,Neutral,Average experience.,2024-11-01
1754,37,86,3.6,Neutral,Could be better.,2023-07-26
1755,99,279,3.8,Neutral,Average experience.,2023-08-02
1756,119,294,3.9,Neutral,It was okay.,2024-07-15
1757,91,213,4.3,Positive,Highly recommended.,2024-01-03
1758,188,396,4.3,Positive,Beautiful place.,2024-10-23
1759,177,192,4.3,Positive,Beautiful place.,2023-01-16
1760,136,156,3.0,Neutral,It was okay.,2025-01-12
1761,151,463,3.4,Neutral,Could be better.,2024-05-16
1762,160,318,3.7,Neutral,Average experience.,2024-04-10
1763,127,160,3.1,Neutral,Could be better.,2024-08-19
1764,100,285,4.3,Positive,Great experience!,2024-08-01
1765,3,229,4.3,Positive,Beautiful place.,2023-01-30
1766,87,421,3.8,Neutral,Average experience.,2024-03-07
1767,192,366,5.0,Positive,Great experience!,2023-10-20
1768,116,143,3.9,Neutral,Average experience.,2023-07-19
1769,176,356,4.2,Positive,Loved the stay.,2023-03-09
1770,188,135,5.0,Positive,Excellent service!,2023-09-24
1771,8,55,4.3,Positive,Loved the stay.,2023-06-22
1772,102,288,3.0,Neutral,Could be better.,2023-03-10
1773,195,47,4.1,Positive,Highly recommended.,2024-01-25
1774,81,236,4.2,Positive,Excellent service!,2023-11-15
1775,91,436,4.5,Positive,Great experience!,2023-03-20
1776,7,68,3.8,Neutral,It was okay.,2024-08-05
1777,157,398,4.6,Positive,Highly recommended.,2024-06-09
1778,170,178,3.5,Neutral,Average experience.,2023-12-29
1779,35,411,3.4,Neutral,It was okay.,2024-07-10
1780,3,246,4.5,Positive,Highly recommended.,2024-06-18
1781,176,424,4.4,Positive,Great experience!,2023-07-26
1782,35,411,3.2,Neutral,Average experience.,2023-06-11
1783,146,297,3.4,Neutral,Could be better.,2024-04-16
1784,50,293,4.7,Positive,Loved the stay.,2023-10-02
1785,130,198,3.9,Neutral,Decent place.,2023-02-16
1786,176,269,3.7,Neutral,Could be better.,2025-01-05
1787,133,344,3.8,Neutral,Could be better.,2023-10-31
1788,24,250,3.3,Neutral,Could be better.,2023-06-24
1789,179,336,4.2,Positive,Loved the stay.,2023-05-31
1790,151,199,3.1,Neutral,It was okay.,2024-06-02
1791,35,469,3.8,Neutral,Decent place.,2024-08-02
1792,119,454,3.9,Neutral,It was okay.,2024-08-24
1793,21,348,4.8,Positive,Highly recommended.,2024-12-25
1794,135,351,3.7,Neutral,It was okay.,2024-08-02
1795,68,181,4.2,Positive,Excellent service!,2023-06-13
1796,143,59,4.0,Positive,Highly recommended.,2023-12-29
1797,97,248,5.0,Positive,Loved the stay.,2023-04-11
1798,80,382,4.3,Positive,Loved the stay.,2023-02-21
1799,196,41,3.7,Neutral,It was okay.,2024-07-12
1800,75,134,3.2,Neutral,Average experience.,2023-06-14
1801,152,85,3.5,Neutral,Could be better.,2023-08-02
1802,3,246,4.9,Positive,Great experience!,2023-07-21
1803,47,167,3.5,Neutral,Could be better.,2023-03-04
1804,140,180,4.4,Positive,Loved the stay.,2024-09-19
1805,40,369,4.4,Positive,Beautiful place.,2023-05-23
1806,198,412,3.7,Neutral,Decent place.,2023-10-27
1807,120,133,4.7,Positive,Great experience!,2024-07-20
1808,200,258,3.7,Neutral,Decent place.,2024-09-17
1809,89,136,3.5,Neutral,Could be better.,2023-03-08
1810,187,16,4.5,Positive,Beautiful place.,2024-08-18
1811,24,138,4.7,Positive,Loved the stay.,2024-06-09
1812,147,467,3.9,Neutral,Decent place.,2024-10-17
1813,169,397,4.9,Positive,Highly recommended.,2023-07-30
1814,35,469,3.7,Neutral,Decent place.,2023-12-18
1815,42,332,4.3,Positive,Excellent service!,2023-10-22
1816,62,21,3.9,Neutral,Could be better.,2023-06-27
1817,104,276,3.9,Neutral,Average experience.,2023-07-08
1818,112,388,3.3,Neutral,Could be better.,2024-02-23
1819,189,2,2.8,Negative,Bad service.,2023-02-22
1820,55,429,4.2,Positive,Loved the stay.,2023-09-08
1821,125,295,3.6,Neutral,Could be better.,2024-11-29
1822,106,171,3.3,Neutral,It was okay.,2024-07-02
1823,117,13,3.9,Neutral,Could be better.,2024-09-12
1824,7,115,4.6,Positive,Beautiful place.,2024-01-18
1825,156,409,4.4,Positive,Highly recommended.,2024-09-23
1826,19,215,4.5,Positive,Highly recommended.,2023-05-25
1827,77,52,4.6,Positive,Loved the stay.,2024-07-30
1828,170,205,4.2,Positive,Excellent service!,2023-02-07
1829,176,269,3.4,Neutral,Decent place.,2024-12-06
1830,92,267,3.6,Neutral,Average experience.,2024-08-29
1831,116,410,4.6,Positive,Beautiful place.,2023-06-02
1832,165,286,3.9,Neutral,Decent place.,2024-09-28
1833,58,270,4.3,Positive,Excellent service!,2024-12-29
1834,184,381,3.1,Neutral,Decent place.,2025-01-01
1835,55,102,4.6,Positive,Loved the stay.,2023-12-29
1836,71,114,4.9,Positive,Loved the stay.,2023-07-16
1837,98,34,3.4,Neutral,Average experience.,2024-11-22
1838,28,327,3.8,Neutral,Decent place.,2023-03-26
1839,43,90,3.5,Neutral,Decent place.,2024-03-02
1840,108,364,3.3,Neutral,Average experience.,2023-01-30
1841,118,352,4.1,Positive,Excellent service!,2023-06-03
1842,126,350,3.7,Neutral,Decent place.,2024-08-08
1843,12,314,3.6,Neutral,Average experience.,2023-12-24
1844,140,180,3.8,Neutral,It was okay.,2024-01-24
1845,38,357,3.4,Neutral,Could be better.,2024-12-03
1846,160,318,4.2,Positive,Beautiful place.,2024-10-29
1847,190,39,4.1,Positive,Loved the stay.,2023-10-11
1848,90,96,4.7,Positive,Excellent service!,2023-02-27
1849,177,239,4.9,Positive,Loved the stay.,2024-07-21
1850,100,432,3.5,Neutral,Decent place.,2023-05-06
1851,12,50,4.2,Positive,Great experience!,2023-09-12
1852,65,106,3.4,Neutral,Could be better.,2023-11-25
1853,148,324,3.1,Neutral,Decent place.,2023-02-12
1854,199,194,3.7,Neutral,Decent place.,2024-03-02
1855,141,408,4.5,Positive,Excellent service!,2023-10-04
1856,195,306,3.5,Neutral,Average experience.,2025-01-12
1857,48,56,4.0,Positive,Beautiful place.,2023-12-22
1858,7,115,4.8,Positive,Excellent service!,2024-04-21
1859,96,238,4.6,Positive,Great experience!,2024-05-29
1860,4,401,4.1,Positive,Beautiful place.,2024-03-11
1861,124,373,3.9,Neutral,It was okay.,2023-10-16
1862,176,356,3.6,Neutral,Average experience.,2024-10-17
1863,122,179,3.8,Neutral,Decent place.,2023-08-03
1864,118,46,4.5,Positive,Highly recommended.,2024-06-08
1865,191,444,3.9,Neutral,Could be better.,2024-04-10
1866,183,127,3.5,Neutral,Decent place.,2023-08-14
1867,101,67,3.3,Neutral,It was okay.,2024-01-05
1868,35,469,3.1,Neutral,Could be better.,2023-02-06
1869,94,92,4.0,Positive,Highly recommended.,2024-03-26
1870,188,485,4.7,Positive,Excellent service!,2023-02-02
1871,92,299,4.1,Positive,Great experience!,2023-12-07
1872,63,22,3.8,Neutral,Average experience.,2024-03-29
1873,71,98,4.2,Positive,Great experience!,2023-02-11
1874,96,42,3.6,Neutral,Could be better.,2023-05-15
1875,183,203,3.4,Neutral,Could be better.,2024-11-30
1876,100,432,3.2,Neutral,It was okay.,2023-12-28
1877,104,310,3.5,Neutral,It was okay.,2023-10-06
1878,124,349,4.0,Positive,Loved the stay.,2023-06-15
1879,191,451,4.2,Positive,Excellent service!,2023-10-27
1880,12,50,4.5,Positive,Highly recommended.,2024-01-29
1881,143,59,3.7,Neutral,Average experience.,2023-12-11
1882,3,246,4.1,Positive,Loved the stay.,2024-08-18
1883,97,377,3.8,Neutral,It was okay.,2023-06-18
1884,81,482,4.8,Positive,Loved the stay.,2024-04-20
1885,191,444,3.3,Neutral,Decent place.,2023-04-05
1886,97,17,5.0,Positive,Beautiful place.,2023-03-30
1887,16,147,4.5,Positive,Great experience!,2024-01-06
1888,147,61,3.4,Neutral,It was okay.,2024-03-01
1889,34,370,3.1,Neutral,Could be better.,2023-03-17
1890,3,246,4.5,Positive,Excellent service!,2023-07-25
1891,134,326,5.0,Positive,Great experience!,2024-09-26
1892,113,335,3.4,Neutral,Could be better.,2024-07-22
1893,104,100,4.0,Positive,Beautiful place.,2023-03-06
1894,7,115,4.3,Positive,Loved the stay.,2024-01-21
1895,100,285,3.8,Neutral,Average experience.,2024-11-29
1896,199,194,3.7,Neutral,Could be better.,2024-12-31
1897,73,431,3.5,Neutral,Average experience.,2023-05-19
1898,99,279,4.6,Positive,Loved the stay.,2023-07-20
1899,26,35,3.5,Neutral,It was okay.,2023-12-14
1900,84,500,4.5,Positive,Excellent service!,2024-01-22
1901,108,209,4.4,Positive,Excellent service!,2024-06-02
1902,17,62,4.8,Positive,Loved the stay.,2023-04-25
1903,7,115,3.7,Neutral,Decent place.,2024-04-24
1904,50,1,4.4,Positive,Loved the stay.,2023-08-30
1905,94,309,4.1,Positive,Loved the stay.,2023-04-21
1906,69,354,4.1,Positive,Beautiful place.,2023-12-13
1907,16,147,3.2,Neutral,Could be better.,2024-08-10
1908,97,17,4.4,Positive,Excellent service!,2023-06-29
1909,144,264,5.0,Positive,Great experience!,2023-02-11
1910,151,463,3.8,Neutral,It was okay.,2023-07-19
1911,22,57,3.6,Neutral,It was okay.,2023-03-27
1912,116,452,3.1,Neutral,Decent place.,2023-06-10
1913,100,453,3.4,Neutral,It was okay.,2023-02-27
1914,156,409,3.3,Neutral,It was okay.,2023-08-25
1915,189,2,4.1,Positive,Excellent service!,2023-09-13
1916,159,45,3.3,Neutral,Average experience.,2024-04-25
1917,35,411,4.2,Positive,Great experience!,2024-06-20
1918,135,351,3.6,Neutral,Could be better.,2024-08-16
1919,50,477,3.8,Neutral,Could be better.,2023-05-16
1920,186,240,4.0,Positive,Beautiful place.,2024-04-12
1921,1,129,4.3,Positive,Great experience!,2024-12-18
1922,111,150,4.4,Positive,Highly recommended.,2024-10-09
1923,174,241,4.0,Positive,Great experience!,2024-12-15
1924,117,8,3.7,Neutral,It was okay.,2024-05-15
1925,51,385,5.0,Positive,Excellent service!,2024-08-08
1926,38,443,3.5,Neutral,Average experience.,2024-06-02
1927,138,122,4.5,Positive,Excellent service!,2024-01-04
1928,57,74,4.6,Positive,Loved the stay.,2023-09-12
1929,73,431,4.5,Positive,Loved the stay.,2023-08-01
1930,143,59,4.5,Positive,Loved the stay.,2024-09-04
1931,91,436,4.2,Positive,Highly recommended.,2024-01-14
1932,196,260,3.4,Neutral,Average experience.,2023-06-03
1933,16,147,3.7,Neutral,Average experience.,2024-01-26
1934,71,191,4.4,Positive,Loved the stay.,2024-05-16
1935,170,245,4.0,Positive,Loved the stay.,2024-09-03
1936,69,97,4.9,Positive,Loved the stay.,2024-06-01
1937,116,410,4.8,Positive,Great experience!,2023-05-30
1938,165,153,4.7,Positive,Highly recommended.,2023-06-21
1939,50,477,3.7,Neutral,Could be better.,2023-05-20
1940,157,470,4.2,Positive,Beautiful place.,2023-12-30
1941,112,333,4.8,Positive,Beautiful place.,2023-05-17
1942,195,306,3.7,Neutral,Could be better.,2024-01-06
1943,82,78,3.2,Neutral,It was okay.,2024-04-07
